id,plan,billing,model,model_display,vendor,label,price_usd,monthly_yi,real_usd_per_mtok,list_blended_usd_per_mtok,api_cost_usd_month,api_cost_multiple,api_cost_inherited,api_price_tier,api_price_confidence,api_price_source,api_price_archive,d,confidence,tier,source,note,arena_code__selection,arena_code__configuration_count,arena_code__configuration_id,arena_code__variant,arena_code__score,arena_code__score_is_estimated,arena_code__agent_harness,arena_code__reasoning_effort,arena_code__service_mode,arena_code__score_low,arena_code__score_high,arena_code__mean_cost_usd_per_task,arena_code__median_cost_usd_per_task,arena_code__source,arena_code__mapping_kind,arena_code__mapping_confidence,arena_code__mapping_note,arena_code__quota_effort_matched,arena_agent_mode__selection,arena_agent_mode__configuration_count,arena_agent_mode__configuration_id,arena_agent_mode__variant,arena_agent_mode__score,arena_agent_mode__score_is_estimated,arena_agent_mode__agent_harness,arena_agent_mode__reasoning_effort,arena_agent_mode__service_mode,arena_agent_mode__score_low,arena_agent_mode__score_high,arena_agent_mode__mean_cost_usd_per_task,arena_agent_mode__median_cost_usd_per_task,arena_agent_mode__source,arena_agent_mode__mapping_kind,arena_agent_mode__mapping_confidence,arena_agent_mode__mapping_note,arena_agent_mode__quota_effort_matched,aa_intelligence_index__selection,aa_intelligence_index__configuration_count,aa_intelligence_index__configuration_id,aa_intelligence_index__variant,aa_intelligence_index__score,aa_intelligence_index__score_is_estimated,aa_intelligence_index__agent_harness,aa_intelligence_index__reasoning_effort,aa_intelligence_index__service_mode,aa_intelligence_index__score_low,aa_intelligence_index__score_high,aa_intelligence_index__mean_cost_usd_per_task,aa_intelligence_index__median_cost_usd_per_task,aa_intelligence_index__source,aa_intelligence_index__mapping_kind,aa_intelligence_index__mapping_confidence,aa_intelligence_index__mapping_note,aa_intelligence_index__quota_effort_matched,aa_coding_agent_index__selection,aa_coding_agent_index__configuration_count,aa_coding_agent_index__configuration_id,aa_coding_agent_index__variant,aa_coding_agent_index__score,aa_coding_agent_index__score_is_estimated,aa_coding_agent_index__agent_harness,aa_coding_agent_index__reasoning_effort,aa_coding_agent_index__service_mode,aa_coding_agent_index__score_low,aa_coding_agent_index__score_high,aa_coding_agent_index__mean_cost_usd_per_task,aa_coding_agent_index__median_cost_usd_per_task,aa_coding_agent_index__source,aa_coding_agent_index__mapping_kind,aa_coding_agent_index__mapping_confidence,aa_coding_agent_index__mapping_note,aa_coding_agent_index__quota_effort_matched
command_code_goat::glm-5.3,Command Code GOAT,subscription,glm-5.3,GLM 5.3,Zhipu,GLM 5.3 · Command Code GOAT,10.0,0.669,0.14948,0.299,20.0,2.0,False,official,high,https://docs.z.ai/guides/overview/pricing,list-prices-round2-2026-09-09.json,0.4999,medium,full,https://commandcode.ai/docs/plans/goat 官方每模型 allowance 与三段价；https://commandcode.ai/pricing；$10→$70 credits；code-subscriptions-round1-2026-09-06.json,"新增0.669亿：min(共享月池$70, 模型allowance $20) ÷ 统一标准负载加权价；官网三段价；New models 默认$20。忽略 processing fee；同套餐各模型额度不可相加；无面板 token+% 截图，按官方绝对credits+价表",highest_archived_reference,1,arena_code:f870d916409543a5,glm-5.3-max,1609,,,max,,1597,1621,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:bbfbbbc6dadddbff,GLM 5.3 (Max),3.74,,,max,,,,,0.45,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,aa_intelligence_index:c04386c47a41d1f4,GLM-5.3 (max),44.8557,False,,max,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,,0,,,,,,,,,,,,,,,,
command_code_goat::muse-spark-1.3,Command Code GOAT,subscription,muse-spark-1.3,Muse Spark 1.3,Muse,Muse Spark 1.3 · Command Code GOAT,10.0,1.064,0.09398,,,,False,unavailable,,https://www.layer3labs.io/guides/muse-spark-1-3-pricing,list-prices-round2-2026-09-09.json,,medium,full,https://commandcode.ai/docs/plans/goat 官方每模型 allowance 与三段价；https://commandcode.ai/pricing；$10→$70 credits；code-subscriptions-round1-2026-09-06.json,"新增1.064亿：min(共享月池$70, 模型allowance $20) ÷ 统一标准负载加权价；官网标准档三段价；New models 默认$20。忽略 processing fee；同套餐各模型额度不可相加；无面板 token+% 截图，按官方绝对credits+价表",,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,highest_archived_reference,2,aa_intelligence_index:6b95782b1511d207,Muse Spark 1.3 (max),48.169,False,,max,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,highest_archived_reference,2,aa_coding_agent_index:9babab5d6bb03af5,Muse Code - Muse Spark 1.3 (max),67.9728,,Muse Code 1.0.2 RC,max,,,,1.5842,,https://artificialanalysis.ai/agents/coding-agents,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,
command_code_goat::muse-spark-1.3-contributor,Command Code GOAT,subscription,muse-spark-1.3-contributor,Muse Spark 1.3 Contributor,Muse,Muse Spark 1.3 Contributor · Command Code GOAT,10.0,41.667,0.0024,,,,False,unavailable,,https://www.layer3labs.io/guides/muse-spark-1-3-pricing,list-prices-round2-2026-09-09.json,,medium,full,https://commandcode.ai/docs/plans/goat 官方每模型 allowance 与三段价；https://commandcode.ai/pricing；$10→$70 credits；code-subscriptions-round1-2026-09-06.json,"新增41.667亿：min(共享月池$70, 模型allowance $20) ÷ 统一标准负载加权价；官网 contributor 三段价；New models 默认$20。忽略 processing fee；同套餐各模型额度不可相加；无面板 token+% 截图，按官方绝对credits+价表",,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
command_code_goat::muse-spark-1.2,Command Code GOAT,subscription,muse-spark-1.2,Muse Spark 1.2,Muse,Muse Spark 1.2 · Command Code GOAT,10.0,1.064,0.09398,0.188,20.0,2.0,False,third_party,low,https://www.layer3labs.io/guides/muse-spark-1-3-pricing,list-prices-round2-2026-09-09.json,0.4999,medium,full,https://commandcode.ai/docs/plans/goat 官方每模型 allowance 与三段价；https://commandcode.ai/pricing；$10→$70 credits；code-subscriptions-round1-2026-09-06.json,"新增1.064亿：min(共享月池$70, 模型allowance $20) ÷ 统一标准负载加权价；官网标准档三段价；New models 默认$20。忽略 processing fee；同套餐各模型额度不可相加；无面板 token+% 截图，按官方绝对credits+价表",,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,highest_archived_reference,1,aa_intelligence_index:9c39def10d933b45,Muse Spark 1.2 (xhigh),39.8039,False,,xhigh,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,highest_archived_reference,2,aa_coding_agent_index:fc433c1e2c0ca4ed,Muse Code - Muse Spark 1.2 (xhigh),61.6404,,Muse Code,xhigh,,,,2.0728,,https://artificialanalysis.ai/agents/coding-agents,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,
command_code_goat::muse-spark-1.2-contributor,Command Code GOAT,subscription,muse-spark-1.2-contributor,Muse Spark 1.2 Contributor,Muse,Muse Spark 1.2 Contributor · Command Code GOAT,10.0,41.667,0.0024,0.0048,20.0,2.0,False,third_party,low,https://www.layer3labs.io/guides/muse-spark-1-3-pricing,list-prices-round2-2026-09-09.json,0.5,medium,full,https://commandcode.ai/docs/plans/goat 官方每模型 allowance 与三段价；https://commandcode.ai/pricing；$10→$70 credits；code-subscriptions-round1-2026-09-06.json,"新增41.667亿：min(共享月池$70, 模型allowance $20) ÷ 统一标准负载加权价；官网 contributor 三段价；New models 默认$20。忽略 processing fee；同套餐各模型额度不可相加；无面板 token+% 截图，按官方绝对credits+价表",,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
command_code_goat::kimi-k3,Command Code GOAT,subscription,kimi-k3,Kimi K3,Kimi,Kimi K3 · Command Code GOAT,10.0,0.488,0.20492,0.4095,19.98,2.0,False,official,high,https://platform.kimi.ai/,list-prices-round2-2026-09-09.json,0.5004,medium,full,https://commandcode.ai/docs/plans/goat 官方每模型 allowance 与三段价；https://commandcode.ai/pricing；$10→$70 credits；code-subscriptions-round1-2026-09-06.json,"新增0.488亿：min(共享月池$70, 模型allowance $20) ÷ 统一标准负载加权价；官网三段价；New models 默认$20。忽略 processing fee；同套餐各模型额度不可相加；无面板 token+% 截图，按官方绝对credits+价表",highest_archived_reference,1,arena_code:c3f6a189a0216f33,kimi-k3-max,1674,,,max,,1663,1685,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:88f80ffd7b4cdef1,Kimi K3 (Max),8.71,,,max,,,,,0.81,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,2,aa_intelligence_index:06e05f3626d199c2,Kimi K3 (max),43.7842,False,,max,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,highest_archived_reference,1,aa_coding_agent_index:62d3650bae169f15,Kimi Code CLI - Kimi K3,62.6388,,Kimi Code CLI,,,,,3.0816,,https://artificialanalysis.ai/agents/coding-agents,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,
command_code_goat::kimi-k2.7-code-highspeed,Command Code GOAT,subscription,kimi-k2.7-code-highspeed,Kimi K2.7 Code HighSpeed,Kimi,Kimi K2.7 Code HighSpeed · Command Code GOAT,10.0,0.455,0.21978,,,,False,unavailable,,https://platform.kimi.ai/,list-prices-round2-2026-09-09.json,,medium,full,https://commandcode.ai/docs/plans/goat 官方每模型 allowance 与三段价；https://commandcode.ai/pricing；$10→$70 credits；code-subscriptions-round1-2026-09-06.json,"新增0.455亿：min(共享月池$70, 模型allowance $20) ÷ 统一标准负载加权价；官网三段价；速度变体独立$20，不继承K2.7 Code的$60。忽略 processing fee；同套餐各模型额度不可相加；无面板 token+% 截图，按官方绝对credits+价表",,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
command_code_goat::grok-4.5,Command Code GOAT,subscription,grok-4.5,Grok 4.5,xAI,Grok 4.5 · Command Code GOAT,10.0,0.363,0.27548,0.3565,12.94,1.29,False,official,high,https://docs.x.ai/developers/models,list-prices-round2-2026-09-09.json,0.7727,medium,full,https://commandcode.ai/docs/plans/goat 官方每模型 allowance 与三段价；https://commandcode.ai/pricing；$10→$70 credits；code-subscriptions-round1-2026-09-06.json,"新增0.363亿：min(共享月池$70, 模型allowance $20) ÷ 统一标准负载加权价；官网三段价；New models 默认$20。忽略 processing fee；同套餐各模型额度不可相加；无面板 token+% 截图，按官方绝对credits+价表",highest_archived_reference,1,arena_code:2e746c8236febdde,grok-4.5,1556,,,,,1548,1564,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:3867d7aa28e07570,Grok 4.5,6.17,,,,,,,,0.43,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,aa_intelligence_index:47e595545691f242,Grok 4.5 (high),39.0842,False,,high,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,highest_archived_reference,1,aa_coding_agent_index:23e618a155f47f99,Grok Build - Grok 4.5 (high),64.09,,Grok Build,high,,,,2.439,,https://artificialanalysis.ai/agents/coding-agents,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,
command_code_goat::grok-4.6,Command Code GOAT,subscription,grok-4.6,Grok 4.6,xAI,Grok 4.6 · Command Code GOAT,10.0,0.363,0.27548,0.5515,20.02,2.0,False,official,high,https://docs.x.ai/developers/models,list-prices-round2-2026-09-09.json,0.4995,medium,full,https://commandcode.ai/docs/plans/goat 官方每模型 allowance 与三段价；https://commandcode.ai/pricing；$10→$70 credits；code-subscriptions-round1-2026-09-06.json,"新增0.363亿：min(共享月池$70, 模型allowance $20) ÷ 统一标准负载加权价；官网三段价；New models 默认$20。忽略 processing fee；同套餐各模型额度不可相加；无面板 token+% 截图，按官方绝对credits+价表",highest_archived_reference,1,arena_code:e1dcd39154aa4453,grok-4.6-high,1625,,,high,,1614,1636,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:87a14a93c0c64f31,Grok 4.6 (xHigh),5.33,,,xhigh,,,,,1.06,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,4,aa_intelligence_index:9ceb40564db37e03,Grok 4.6 (high),44.405,False,,high,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,,0,,,,,,,,,,,,,,,,
command_code_goat::gemini-3.7-flash,Command Code GOAT,subscription,gemini-3.7-flash,Gemini 3.7 Flash,Google,Gemini 3.7 Flash · Command Code GOAT,10.0,1.954,0.05118,0.102375,20.0,2.0,False,official,high,https://ai.google.dev/gemini-api/docs/pricing,list-prices-round2-2026-09-09.json,0.4999,medium,full,https://commandcode.ai/docs/plans/goat 官方每模型 allowance 与三段价；https://commandcode.ai/pricing；$10→$70 credits；code-subscriptions-round1-2026-09-06.json,"新增1.954亿：min(共享月池$70, 模型allowance $40) ÷ 统一标准负载加权价；官网三段价；New models 表写$40。忽略 processing fee；同套餐各模型额度不可相加；无面板 token+% 截图，按官方绝对credits+价表",highest_archived_reference,1,arena_code:60d367ebb2c25647,gemini-3.7-flash-high,1587,,,high,,1575,1599,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:09357beb02fd612b,Gemini 3.7 Flash (High),0.84,,,high,,,,,0.37,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,3,aa_intelligence_index:4140ec13d0eda14f,Gemini 3.7 Flash (medium) [AA estimate],39.6178,True,,medium,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,highest_archived_reference,2,aa_coding_agent_index:cd4819523054f18d,Opencode - Gemini 3.7 Flash (high),59.6278,,Opencode,high,,,,1.2679,,https://artificialanalysis.ai/agents/coding-agents,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,
command_code_goat::glm-5.2-fast,Command Code GOAT,subscription,glm-5.2-fast,GLM 5.2 Fast,Zhipu,GLM 5.2 Fast · Command Code GOAT,10.0,0.34,0.29412,,,,False,unavailable,,https://docs.z.ai/guides/overview/pricing,list-prices-round2-2026-09-09.json,,medium,full,https://commandcode.ai/docs/plans/goat 官方每模型 allowance 与三段价；https://commandcode.ai/pricing；$10→$70 credits；code-subscriptions-round1-2026-09-06.json,"新增0.34亿：min(共享月池$70, 模型allowance $20) ÷ 统一标准负载加权价；官网三段价；速度变体独立$20，不继承GLM-5.2的$70。忽略 processing fee；同套餐各模型额度不可相加；无面板 token+% 截图，按官方绝对credits+价表",,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
command_code_goat::inkling,Command Code GOAT,subscription,inkling,Inkling,other,Inkling · Command Code GOAT,10.0,0.993,0.1007,,,,False,unavailable,,,list-prices-round2-2026-09-09.json,,medium,full,https://commandcode.ai/docs/plans/goat 官方每模型 allowance 与三段价；https://commandcode.ai/pricing；$10→$70 credits；code-subscriptions-round1-2026-09-06.json,"新增0.993亿：min(共享月池$70, 模型allowance $20) ÷ 统一标准负载加权价；官网三段价；New models 默认$20。忽略 processing fee；同套餐各模型额度不可相加；无面板 token+% 截图，按官方绝对credits+价表",,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,highest_archived_reference,1,aa_intelligence_index:1037214d321e0a5e,Inkling,25.5423,False,,,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,,0,,,,,,,,,,,,,,,,
command_code_goat::inkling-small,Command Code GOAT,subscription,inkling-small,Inkling Small,other,Inkling Small · Command Code GOAT,10.0,1.779,0.05621,,,,False,unavailable,,,list-prices-round2-2026-09-09.json,,medium,full,https://commandcode.ai/docs/plans/goat 官方每模型 allowance 与三段价；https://commandcode.ai/pricing；$10→$70 credits；code-subscriptions-round1-2026-09-06.json,"新增1.779亿：min(共享月池$70, 模型allowance $20) ÷ 统一标准负载加权价；官网三段价；New models 默认$20。忽略 processing fee；同套餐各模型额度不可相加；无面板 token+% 截图，按官方绝对credits+价表",,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,highest_archived_reference,1,aa_intelligence_index:80653294787e312e,Inkling Small,26.0861,False,,,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,,0,,,,,,,,,,,,,,,,
command_code_goat::step-3.7-flash,Command Code GOAT,subscription,step-3.7-flash,Step 3.7 Flash,StepFun,Step 3.7 Flash · Command Code GOAT,10.0,4.226,0.02366,0.027825,11.76,1.18,False,official_indirect,medium,https://pricepertoken.com/pricing-page/provider/stepfun-ai,list-prices-round2-2026-09-09.json,0.8503,medium,full,https://commandcode.ai/docs/plans/goat 官方每模型 allowance 与三段价；https://commandcode.ai/pricing；$10→$70 credits；code-subscriptions-round1-2026-09-06.json,"新增4.226亿：min(共享月池$70, 模型allowance $20) ÷ 统一标准负载加权价；官网三段价；New models 默认$20。忽略 processing fee；同套餐各模型额度不可相加；无面板 token+% 截图，按官方绝对credits+价表",,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,highest_archived_reference,1,aa_intelligence_index:3b1a3d969bfbfcbc,Step 3.7 Flash [AA estimate],19.4813,True,,,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,,0,,,,,,,,,,,,,,,,
